Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4281,CA-2016-166989,11/14/2016,11/18/2016,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11,2,0,5
4282,CA-2016-166989,11/14/2016,11/18/2016,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69,2,0.1,15
4283,CA-2016-103100,12/20/2016,12/23/2016,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,4,1,0,2
4284,CA-2016-103100,12/20/2016,12/23/2016,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1104,3,0,497
4285,CA-2017-105690,11/21/2017,11/26/2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246,2,0.32,-76
4286,CA-2017-105690,11/21/2017,11/26/2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,12,2,0.2,4
4287,CA-2017-105690,11/21/2017,11/26/2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,440,1,0.2,165
4288,CA-2019-127516,12/28/2019,1/3/2020,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Nashville,Tennessee,37211,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,65,1,0.2,-13
4289,US-2017-117184,5/17/2017,5/21/2017,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33,5,0.8,-50
4290,US-2017-117184,5/17/2017,5/21/2017,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14,3,0.2,5
4291,CA-2019-102407,12/9/2019,12/13/2019,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11,2,0,3
4292,CA-2019-102407,12/9/2019,12/13/2019,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896,9,0.2,22
4293,CA-2019-102407,12/9/2019,12/13/2019,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189,1,0,68
4294,CA-2019-130967,3/10/2019,3/16/2019,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),54,3,0.4,-11
4295,CA-2019-101581,10/22/2019,10/27/2019,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177,5,0.5,-121
4296,CA-2019-169124,7/3/2019,7/10/2019,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129,3,0,54
4297,CA-2019-117261,9/4/2019,9/10/2019,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54,4,0,1
4298,CA-2019-129021,8/23/2019,8/26/2019,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4368,13,0.2,328
4299,CA-2019-129021,8/23/2019,8/26/2019,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",50,2,0.2,15
4300,CA-2019-129021,8/23/2019,8/26/2019,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161,6,0.2,12
4301,CA-2019-129021,8/23/2019,8/26/2019,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3,2,0.2,0
4302,CA-2019-129021,8/23/2019,8/26/2019,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",9,5,0.2,3
4303,CA-2016-123253,8/22/2016,8/25/2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4,1,0.2,1
4304,CA-2018-121601,10/4/2018,10/4/2018,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,60,7,0.2,19
4305,CA-2016-162278,10/26/2016,10/30/2016,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,64,4,0,3
4306,CA-2016-162278,10/26/2016,10/30/2016,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,384,5,0.2,38
4307,CA-2018-161095,6/28/2018,6/28/2018,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,8,3,0.2,3
4308,CA-2018-161095,6/28/2018,6/28/2018,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,34,2,0.2,12
4309,CA-2016-125829,11/4/2016,11/11/2016,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666,7,0.2,67
4310,CA-2016-125829,11/4/2016,11/11/2016,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",574,4,0.2,-65
4311,CA-2016-125829,11/4/2016,11/11/2016,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,22,3,0.2,8
4312,CA-2016-125829,11/4/2016,11/11/2016,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19,3,0,9
4313,CA-2016-125829,11/4/2016,11/11/2016,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,448,4,0.2,140
4314,CA-2016-123127,9/8/2016,9/12/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,11561,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,17,2,0,4
4315,CA-2017-115945,6/25/2017,7/1/2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,21,2,0,5
4316,CA-2017-115945,6/25/2017,7/1/2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",89,3,0.2,28
4317,CA-2017-115945,6/25/2017,7/1/2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304,3,0,9
4318,CA-2017-136735,7/26/2017,8/2/2017,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,168,2,0,79
4319,US-2019-136189,12/7/2019,12/11/2019,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82,6,0,26
4320,CA-2016-152345,12/29/2016,1/3/2017,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,24,3,0.2,-6
4321,CA-2016-152345,12/29/2016,1/3/2017,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33,1,0,8
4322,US-2017-147662,2/14/2017,2/19/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,15,2,0.7,-12
4323,US-2017-147662,2/14/2017,2/19/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,324,3,0.4,-81
4324,US-2017-147662,2/14/2017,2/19/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2,2,0.7,-2
4325,US-2017-147662,2/14/2017,2/19/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,14,3,0.2,1
4326,US-2017-147662,2/14/2017,2/19/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,72,3,0.2,1
4327,CA-2018-153346,1/25/2018,1/27/2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9,3,0,2
4328,CA-2018-153346,1/25/2018,1/27/2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18,5,0,8
4329,CA-2019-118360,4/1/2019,4/7/2019,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",43,9,0,19
4330,CA-2019-149853,10/3/2019,10/9/2019,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,16,3,0.2,5
4331,CA-2019-149853,10/3/2019,10/9/2019,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,18,5,0.2,1
4332,CA-2019-107909,9/1/2019,9/6/2019,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20,1,0,7
4333,CA-2019-107909,9/1/2019,9/6/2019,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,23,5,0.2,8
4334,CA-2017-112375,12/21/2017,12/27/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,51,6,0.2,15
4335,CA-2017-112375,12/21/2017,12/27/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27,2,0.2,9
4336,CA-2017-154795,12/20/2017,12/24/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,8,1,0.2,3
4337,CA-2017-154795,12/20/2017,12/24/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14,2,0.2,4
4338,CA-2017-125234,11/27/2017,12/1/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,108,3,0,23
4339,CA-2017-125234,11/27/2017,12/1/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",114,3,0,53
4340,CA-2019-133501,8/27/2019,9/1/2019,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,Tennessee,37064,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5,1,0.2,2
4341,US-2016-129609,3/22/2016,3/22/2016,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16,2,0,7
4342,CA-2019-130309,12/17/2019,12/21/2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544,3,0,158
4343,CA-2019-105410,3/19/2019,3/22/2019,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",20,6,0.2,7
4344,CA-2019-105410,3/19/2019,3/22/2019,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,658,6,0.2,-132
4345,CA-2019-105410,3/19/2019,3/22/2019,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,100,2,0,11
4346,CA-2019-105410,3/19/2019,3/22/2019,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,200,4,0,86
4347,CA-2018-120355,9/18/2018,9/25/2018,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,632,2,0.1,140
4348,CA-2018-120355,9/18/2018,9/25/2018,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,61,3,0,26
4349,CA-2019-169894,11/24/2019,11/29/2019,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,21,2,0.7,-15
4350,CA-2019-169894,11/24/2019,11/29/2019,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,416,8,0.2,-42
4351,US-2019-100482,4/11/2019,4/15/2019,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,17,2,0.2,1
4352,US-2019-100482,4/11/2019,4/15/2019,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27,2,0.2,-5
4353,CA-2019-107748,12/10/2019,12/12/2019,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,96,4,0.2,35
4354,CA-2019-107748,12/10/2019,12/12/2019,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,13,2,0,6
4355,CA-2019-153654,11/24/2019,11/26/2019,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,North Carolina,28806,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19,8,0.7,-13
4356,CA-2017-155600,12/4/2017,12/7/2017,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598,7,0.7,-1065
4357,CA-2017-155600,12/4/2017,12/7/2017,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,37,4,0.2,12
4358,CA-2019-162565,12/11/2019,12/11/2019,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10,2,0.2,4
4359,CA-2019-162565,12/11/2019,12/11/2019,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,78,1,0.6,-66
4360,CA-2019-162565,12/11/2019,12/11/2019,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520,2,0.3,-15
4361,CA-2018-127642,5/21/2018,5/23/2018,First Class,CP-12340,Christine Phan,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,112,2,0,55
4362,US-2019-163195,2/17/2019,2/21/2019,Second Class,LL-16840,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29,3,0,8
4363,CA-2019-111332,5/20/2019,5/22/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,132,3,0,36
4364,CA-2019-111332,5/20/2019,5/22/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",26,4,0,8
4365,CA-2019-111332,5/20/2019,5/22/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,705,4,0,162
4366,CA-2019-111332,5/20/2019,5/22/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7,3,0,3
4367,CA-2019-111332,5/20/2019,5/22/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",22,10,0,7
4368,CA-2019-117044,9/11/2019,9/13/2019,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,11,4,0.2,3
4369,CA-2019-117044,9/11/2019,9/13/2019,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,21,6,0.2,6
4370,US-2018-165078,11/5/2018,11/10/2018,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,105,5,0,50
